source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,interview_procedures,interview_invitation_timing,interview_day,regional_interviews,recorded_video_interviews,notes
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,162,96,617.155,BC,University of British Columbia Faculty of Medicine,University of British Columbia Faculty of Medicine,Multiple Mini Interview (MMI): Applicants are presented with a series of scenarios designed to evaluate non-academic qualities.,Mid-December 2026,Please see our website: http://mdprogram.med.ubc. ca/admissions/interviews/,Regional interviews are currently not available- but subject to change as desired by the program,Yes- but subject to change as desired by the program,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,163,96,556.147,MB,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba","Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",Multi-Mini Interview (MMI) for Manitoba and Out-of- Province Applicant Pools; Panel Interviews for Canadian Indigenous Applicant Pool.,Early January 2027,https://umanitoba.ca/explor e/undergraduate- admissions/requirements/ medicine,Regional interviews are not available.,Currently video interview for MMI / In-person offered for Indigenous Applicant Pool,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,164,96,496.147,NL,Memorial University of Newfoundland Faculty of Medicine,Memorial University of Newfoundland Faculty of Medicine,Virtual interview,Fall 2026,All interviews will be conducted online. Interviews format and interview dates for 2026 are not decided as of this writing,Regional interviews are not available.,Yes,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,165,96,445.147,NS,Dalhousie University Faculty of Medicine,Dalhousie University Faculty of Medicine,Interview format is a virtual Multiple Mini Interview.,November 2026,https://medicine.dal.ca/dep artments/core- units/admissions/applicatio n-process/interview.html,Regional interviews are not available.,Interviews have been adapted to virtual format. Please monitor website for updates.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,166,96,349.146,ON,McMaster University Michael G. DeGroote School of Medicine,McMaster University Michael G. DeGroote School of Medicine,Multiple Mini-Interviews,mid-January,An invitation to interview package is sent to applicants with their results email - this provides specific information on what to expect on interview day and instructions on how to get set up on the Kira Talent Platform in advance.,Regional interviews are not available. All interviews are held virtually.,"Interviews are synchronous/live, held virtually",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,167,96,217.146,ON,Northern Ontario School of Medicine,Northern Ontario School of Medicine,Interviews are an asynchronous online Multiple Mini Interviews (MMI) and a live virtual panel interview.,mid to late January,The MMI is completed online asynchronously. The MMI typically takes 66 minutes to complete. Candidates have two minutes to read a question and six minutes to record their responses. The panel interview will be completed on the days following the MMI. The Panel is a live virtual 20- minute 2-person panel interview.,Interviews are online and can be completed from any location that offers adequate bandwidth.,Yes,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,168,98,474.163,ON,Queen's University Faculty of Health Sciences,Queen's University Faculty of Health Sciences,MMI (Multi Mini-Interview) and Panel Interview,Interview invitations sent to candidates typically starting in December,"The Queen ’ s School of Medicine uses a combined MMI and panel interview in the assessment of qualifying candidates. The goal of using the MMI is to more effectively assess non-cognitive qualities of an applicant, which could include but is not limited to empathy, critical thinking, ethical decision making, and communication skills. Selected candidates will be invited to the MMI portion. From the applicants who complete the MMI component, a select number of these candidates will then be invited for a panel interview.",Regional interviews are not available.,At this time interviews are completed virtually. This is reviewed annually.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,169,98,387.163,ON,The University of Western Ontario - Schulich School of Medicine & Dentistry,The University of Western Ontario - Schulich School of Medicine & Dentistry,"Synchronous, 3-person panel interview through Kira Talent.",end of January,Interview information will be provided to applicants about a week prior to their scheduled interview. This package contains important information about the interview day and access to the Kira Talent Platform.,Regional interviews are not available. All interviews are held virtually.,All interviews are virtual.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,170,98,354.163,ON,Toronto Metropolitan University School of Medicine,Toronto Metropolitan University School of Medicine,,,,,,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,171,98,275.154,ON,University of Ottawa Faculty of Medicine,University of Ottawa Faculty of Medicine,"Semi-structured, 40- minute interviews. Panel of three interviewers; a faculty member, a member of the community (who can also be a physician) and a fourth-year medical student.",Last week of January,"On each interview days, our first and second year students offer virtual tours and presentations.",Regional interviews are not available.,"In 2026, the interviews were conducted virtually and to be reassessed the following cycle.",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,172,98,179.154,ON,University of Toronto Temerty Faculty of Medicine,University of Toronto Temerty Faculty of Medicine,Virtual Modified Personal Interview (vMPI),January 2027,"The interview stage is the final stage of the admissions process. We invite approximately 750 applicants to attend an admissions interview on- line. For more information, please visit: https://applymd.utoronto.c a/interviewing",Regional interviews are not available.,Yes,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,173,98,110.154,QC,Universite de Montreal Faculty of Medicine,Universite de Montreal Faculty of Medicine,Multiple Mini-Interviews (MMI),Beginning of April,Information can be found on our website: https://medecine.umontrea l.ca/etudes/etudes-en- medecine/doctorat-en- medecine/entrevue-de- selection/,"Yes, Multiple Mini- Interviews (MMI)",No,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,174,100,546.163,SK,University of Saskatchewan College of Medicine,University of Saskatchewan College of Medicine,Multiple Mini Interview Panel Interview Conversation Circle,MMI - TBD Panel Interviews - TBD Conversation Circles - TBD,"For the MMI, in 2026, we interviewed 323 and we have invited 252 to attend our panel interviews and 15 attended our conversation circles for Indigenous applicants. We do not have an in- province/out-of-province stream. Applicants are invited to interview with consideration being given to their Saskatchewan connectedness index.",Regional interviews are not available.,MMI - Virtual synchronous interview Panel Interview - TBD Conversation Circle - TBD,
